Headline,Headline ID
Mum helps kill 25 Taliban fighters during SEVEN-hour gun battle in revenge for cop son's death,2345
Furious women set trap for 'underwear thief' then shame him in public,2346
"Afghan woman picks up dead son's gun, helps kill 25 Taliban militants to save village",2347
Afghan Family Kills 25 In Revenge For Son's Death,2348
Afghan Mother Kills 25 Taliban,2349
"'Nasa Confirms Six Days of Darkness in December': No, they really don't - it's a hoax",2350
"#Daysofdarkness: No, There Won't Be Six Days Of Darkness In December",2351
Nasa’s ‘six days of total darkness in December 2014’ is a hoax,2352
"BREAKING NEWS: Female American aid worker, 26, held hostage by ISIS for 18 months has been 'killed in Jordanian air strike'",2353
"ISIS Claims Female American Hostage, Kayla Mueller, Killed in Airstrike",2354
Isis supporters claim US hostage killed in coalition air strike in Syria,2355
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",2356
"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",2357
Analyst: Apple Watch Edition to Cost $950,2358
"Vice's Shane Smith drops $300,000 on Vegas dinner",2359
Vice squad’s $1m win lights up Las Vegas,2360
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",2361
"Vice CEO Shane Smith reportedly spent $300,000 on a steak dinner at CES",2362
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",2363
Hopeless romantic BURNS DOWN college sports hall after fireworks proposal stunt fails,2364
Student accidentally sets college on fire during fireworks proposal,2365
The Unluckiest Man In The World Set His College On Fire With A Fireworks Marriage Proposal,2366
Apple Watch Pop-Up Shop Also Planned for London's Selfridges Department Store,2367
Magic mushroom found growing at Buckingham Palace,2368
Psychoactive magic mushroom found in grounds of Buckingham Palace,2369
Her Majesty’s magic mushrooms,2370
Kanye Banned,2371
The news of Cesar Millan's death is false,2372
Source: Hackers send new message to Sony,2373
"Amazon reportedly launching free, ad-supported video service (updated)",2374
"Google seals massive Sunnyvale, Redwood City deals",2375
Satirical news site attacks China’s weird English names,2376
"ISIS Executes Own Fighters for Spying, Embezzlement",2377
"No, Nobody's Discovered a New Eyewitness Account of Jesus' Miracles",2378
Hugh Hefner Found Dead But Still Makes It To Family Movie Night,2379
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,2380
This resignation letter in a video-game could be the greatest ever,2381
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,2382
Son's Asinine Questions Inspire Priceless Dad-Rage,2383
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2384
Knightscope Security Robots Are Keeping Microsoft Campuses Safe (and They Look Really Scary),2385
Microsoft's Silicon Valley campus now guarded by Daleks,2386
First Human Death Confirmed From Eating GMO [Satire],2387
Doctors confirmed the first case of death from ingesting GMOs,2388
Google said to buy six silicon valley buildings for $585 million,2389
Son of North Korean aide linked to Kim Jong-un's executed uncle is 'on the run' in France amid fears he will be killed by regime,2390
An Egyptian ISIS treasurer stole $1 million and fled to Turkey,2391
Isis 'just one mile from Baghdad' as al-Qaeda fighters join forces against Syria air strikes,2392
‘Feminist’ says she aborted baby because it was a boy,2393
"Therefore, the ""feminist blogger"" who aborted a boy probably fake",2394
Tips for Chinese choosing an English name,2395
Loggers have NOT accidentally cut down world’s oldest tree,2396
Dzhokhar Tsarnaev Beaten In Prison? Satirical Site Claims Boston Marathon Bombing Suspect Blinded And Paralyzed,2397
Hidden Diagnostic Port on Apple Watch Could Allow for Smart Band Accessories [Updated],2398
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",2399
"NHL expansion ahead? No, says Gary Bettman",2400
NHL denies Las Vegas expansion report,2401
Gallagher: Bettman has changed his tune on NHL expansion,2402
"Reports: NHL expansion could include Las Vegas, others",2403
China: Satirical site warns citizens over name choices,2404
"Apple Watch Battery Life Currently 'About a Day', but May Improve for 2015 Launch",2405
"Rumor: Apple shooting for 19 hours of Apple Watch battery life under normal conditions, 2.5 hours 'heavy' use",2406
"Lisa Bonet Tweet About Bill Cosby Sent From Fake Account, Manager Confirms",2407
"Twitter messages attributed to Lisa Bonet was hoax, manager says",2408
Lisa Bonet Denies Slamming Bill Cosby on Twitter,2409
Scorpion Sting Delays Oregon State Flight,2410
"Scorpion stings passenger, delays flight from Los Angeles to Portland",2411
Woman stung by scorpion on Alaska Airlines flight,2412
Hoax Busted: Report on Popular 'Dog Whisperer' Cesar Millan's Death is False,2413
"Web Portal publishes death of ""Dog Whisperer""",2414
"'Rumours of my death are greatly exaggerated': Relax ladies, Hugh Hefner is alive and kicking",2415
BREAKING: Playboy Tycoon Hugh Hefner Passes Away at Age of 88,2416
Federal Judge: Enough With the Stupid Names,2417
ISIS Hostage Alan Henning's Wife Invokes Sharia Law in New Plea,2418
A North Korean Student Is On The Run In France After Escaping Pyongyang Agents,2419
News sites fall for Putin bird-dropping video,2420
Constipated goldfish operated on by North Walsham vet,2421
This Woman Is Wrongly Being Called A Sexual Predator After Her Private Sex Tape Was Used For A Hoax,2422
WATCH: Stan Beaton cries tears of joy when phone engineers find treasured voicemail recording of his late wife he thought was lost forever,2423
"'A wonderful, wonderful sound': Man breaks down after hearing voicemail from his late wife that was lost for 14 years",2424
A Husband Breaks Down In Tears After Lost Voicemail Message By His Late Wife Is Recovered,2425
"""This is the recording you thought you'd lost forever""",2426
Woman spends a week in KFC to get over her break up,2427
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,2428
"Woman At Dulles Plays It Safe, Wears A Rain Poncho And Mask",2429
Jilted lover spends a week in KFC to try and get over her ex,2430
"Boy, 16, secretly films sex with teacher then uploads it to WhatsApp",2431
Teacher suspended after sex session with teen pupil ends up on hardcore porn website,2432
Bigfoot Strolls Through A Russian Forest -- At Least That's The Claim [VIDEO],2433
‘Little old lady’ Arrested for Making Fur Coats with Neighbor’s Cats,2434
Hackers: Sony ‘Very Wise’ to Pull Film,2435
Vladimir Putin Bird Poop Video is Fake,2436
Police identify shooter in Florida State tragedy,2437
"BMO forecasts 19M Apple Watch sales in 2015, with more than half selling in holiday season",2438
Future Apple Watches could include platinum models - report,2439
Cannibal mum tries to EAT her own baby shortly after giving birth,2440
SNOWDEN: ‘Elf On A Shelf’ Actually Hugely Successful NSA Project  Read more: http://www.duffelblog.com/2014/12/elf-on-a-shelf-snowden/#ixzz3MAOziZJf,2441
"Is There Really a ‘Sharia Law’ Islamic Tribunal in Dallas, Texas?",2442
Apple could surprise us with 12-inch MacBook Air next week,2443
Chinese 'mistress' is stripped naked and beaten senseless in backlash against booming country's 'concubine culture',2444
Fake BBC News website set up to carry Charlie Hebdo attack conspiracy theories,2445
A really devoted man spent $460 on surgery for his constipated goldfish,2446
Islamic State reportedly on Baghdad’s outskirts after week of victories,2447
Islamic State executed two of its militants in the city of al- Bokamal.,2448
Terrorist Plot Targeting Black Friday Shoppers Uncovered,2449
Singing polar bear facing ASBO after noise complaint,2450
Airport worker strips naked at Russian airport,2451
Bird defecates on Vladimir Putin during speech (video),2452
If Only A Bird Really Did Poop on Putin,2453
A Bunch Of Folks Are Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin,2454
People On Twitter Think Macklemore Has Joined ISIS,2455
Boston.com retracts claim about racist email from professor,2456
"Rob O'Neill may have killed bin Laden, but didn't take out gangster intruders",2457
"Hoax Report Claims 250,000 Texas Turkeys Infected With Ebola",2458
Doubts raised over authenticity of Charlie Hebdo footage.,2459
Missouri Pig Brothel Dismantled During FBI Raid,2460
Shocking moment shows 'adulteress' stripped naked and beaten in busy shopping centre,2461
«Daash Syria» Announces Egyptian escape b «Zakat funds» [Google Translate],2462
Isis Egyptian treasurer 'steals Zakat funds' and flees to Turkey,2463
KFC Locations In Colorado To Begin Selling Marijuana,2464
Apple Watch reportedly features unannounced diagnostics port under strap connector,2465
"Texas Turkey Farm Contaminated With Ebola, Over 250,000 Holiday Turkeys Infected",2466
Bin Laden Shooter Rob O’Neill Mistakenly Attacked By Street Thugs Seeking To Collect Debt From Neighbor,2467
Apple hopes to sell over 50 million watches in 2015,2468
iPhone 6 and Even Apple Watch To Feature Samsung Components (Rumor),2469
Have Kanye & Kim Been Banned From Future Grammy Ceremonies?,2470
"No, a mechanical polar bear is not about to be given an Asbo",2471
Unbearable! Carolling toy in Shefford 'gagged' by council,2472
Unlucky in love man chops off own penis,2473
Unconfirmed reports of hand grenade found in a safe at Shortlands property,2474
Trump assures French President Macron 'you were my guy' – after saying before his election that rival Le Pen was 'strongest on what's going on in France',2475
Trump Supported Macron in French Election,2476
‘You Were My Guy’: Trump Tells Macron He Supported Him During French Election,2477
Madonna pledges oral sex for Clinton voters,2478
Madonna jokes about offering oral sex to Hillary Clinton voters,2479
Madonna Opens Amy Schumer’s Stand-Up Show By Offering Blow Jobs To Hillary Voters,2480
Madonna offered oral sex to Clinton voters,2481
Eating Eggs as Bad for Your Heart as Smoking,2482
Eggs are nearly as bad for your heart as cigarettes,2483
Study: Eggs Are Nearly as Bad for Your Arteries as Cigarettes,2484
Cracking Up: Debunking the “Eggs as Bad as Cigarettes” Myth,2485
"Sorry, Butter Lovers: Study Links Saturated Fat to Heart Disease (Again)",2486
Everyone Was Wrong: Saturated Fat Can Be Good for You,2487
Saturated Fat: Don't Believe the Big Fat Lie,2488
Saturated Fat is Bad for the Heart,2489
Saturated Fat: The Forbidden Food You Should Never Stop Eating,2490
"High intensity training 'does more HARM than good, raising the risk of cancer and heart disease', experts warn",2491
High Intensity Interval Training (HIIT) is Dangerous,2492
Why Your Workout Should Be High-Intensity,2493
Heart specialist questions benefits of high-intensity Tabata workout regime,2494
"For President Trump, Pulling Out Of Paris Is The Only Logical Move",2495
Trump Plans to Pull out of Paris Climate Accord,2496
Donald Trump walks back campaign pledges on another issue: climate change,2497
Trump has 'made up his mind to withdraw US from Paris climate deal' despite saying publicly he will decide next week,2498
Report: Trump Is Saying He Will Pull U.S. Out of Paris Climate Deal,2499
Scoop: Trump tells confidants U.S. will quit Paris climate deal,2500
"Kushner proposed back channel with Russia involving policy toward Syria, source says",2501
FAKE NEWS: WaPo Made-Up Kushner’s Request for ‘Permanent Back Channel’ Communication with Russia,2502
Kushner Proposed Backchannel Communication with Russians,2503
Russian ambassador told Moscow that Kushner wanted secret communications channel with Kremlin,2504
"Jared Kushner didn't suggest Russian communications channel in meeting, source says",2505
Jared Kushner 'discussed back channel for talking to Russia about Syria',2506
Trump Reportedly Fired Comey Because He Was Furious About the Russia Investigation,2507
Trump Fired Comey over Mishandling of Clinton Emails,2508
Trump fires FBI's Comey over Clinton email investigation,2509
Donald Trump admits 'this Russia thing' part of reasoning for firing Comey,2510
Health risks of genetically modified foods.,2511
10 studies proving GMOs are harmful? Not if science matters,2512
Genetically Modified Foods are Harmful to Health,2513
10 SCIENTIFIC STUDIES PROVING GMOS CAN BE HARMFUL TO HUMAN HEALTH,2514
The baseless claim that slain DNC staffer Seth Rich gave emails to WikiLeaks,2515
Family of slain DNC staffer Seth Rich blasts detective over report of WikiLeaks link,2516
"The bonkers Seth Rich conspiracy theory, explained",2517
DNC Staffer Seth Rich Did NOT Send 'Thousands of E-Mails' to WikiLeaks Before He Was Murdered?,2518
Seth Rich leaked Clinton emails to wikileaks,2519
"Is climate change real, and is the world actually getting warmer?",2520
9 Things You Need To Know About The Climate Change Hoax,2521
Climate Change is a Hoax,2522
Climate change: the Hoax that Costs Us $4 Billion a Day,2523
Climate change is not a hoax — ask any millennial seeing it firsthand,2524
